DATE;POINT;MARKER;LONGITUDE;LATITUDE;HDOP;COUNT_CO2_100;CO2_100;COUNT_P_atm;P_atm;COUNT_CO2_10;CO2_10;COUNT_T_atm;T_atm ;COUNT_SP;SP ;COUNT_SO2;SO2;COUNT_H2S;H2S ;COUNT_PYR;PYR ;COUNT_V_FLUX;V_FLUX;COUNT_P_in;P_in;COUNT_Rh;Rh;COUNT_T_in;T_in;COUNT_V_BAT;V_BAT;PUMP_FLUX;Thermocouple;MISSING;TIMELAG
10/09/2018 09:03:01;P605;0;38.79343;15.21574;122;7030;1590.147828;17480;925.405;21215;1500.586709;39346;16.743;32020;-42.4;451;-56.155;451;-18.358;451;1.429;3554;;1445;1846;3004;2.855;945.672;48.768;38.3;12.772;1.1;-99.9;0;10
10/09/2018 09:03:11;P606;0;38.79343;15.21574;122;7032;1592.101051;17480;925.405;21294;1508.158507;39342;16.741;32022;-42.3;451;-56.155;452;-18.353;452;1.429;3507;;1440;1845;3017;2.818;942.117;48.52;38.25;12.825;1.065;-99.9;0;10
10/09/2018 09:03:21;P607;0;38.79343;15.21574;122;7053;1611.843823;17478;925.356;21558;1533.815241;39343;16.742;32045;-41.3;451;-56.155;451;-18.358;452;1.429;3449;;1439;1847;3018;2.772;940.477;48.471;38.35;12.829;1.021;-99.9;0;10
10/09/2018 09:03:31;P608;0;38.79343;15.21574;122;7059;1617.517689;17471;925.183;21584;1536.34449;39346;16.743;32018;-42.5;451;-56.155;451;-18.358;452;1.429;3409;;1439;1847;3018;2.74;941.023;48.471;38.35;12.829;0.99;-99.9;0;10
10/09/2018 09:03:41;P609;0;38.79343;15.21574;122;7062;1620.257624;17461;924.936;21469;1525.063552;39347;16.744;31999;-43.3;451;-56.155;451;-18.358;452;1.429;3412;;1435;1846;3018;2.742;961.258;48.272;38.3;12.829;0.992;-99.9;0;10
10/09/2018 09:03:51;P610;0;38.79343;15.21574;122;7051;1609.887853;17466;925.059;21478;1526.035702;39349;16.745;31997;-43.4;451;-56.155;452;-18.353;452;1.429;3409;;1437;1848;3018;2.74;961.531;48.371;38.4;12.829;0.99;-99.9;0;10
10/09/2018 09:04:01;P611;0;38.79343;15.21574;122;7035;1594.836017;17463;924.985;21261;1505.051656;39352;16.746;32015;-42.6;451;-56.155;452;-18.353;452;1.429;3435;;1437;1848;3019;2.76;961.258;48.371;38.4;12.833;1.01;-99.9;0;10
10/09/2018 09:04:11;P612;0;38.79343;15.21574;122;7036;1595.812919;17470;925.158;21221;1501.169016;39349;16.745;32012;-42.8;451;-56.155;452;-18.353;452;1.429;3421;;1437;1849;3032;2.749;955.789;48.371;38.45;12.886;0.999;-99.9;0;10
10/09/2018 09:04:21;P613;0;38.79343;15.21574;122;7025;1585.461198;17464;925.01;21188;1497.869577;39350;16.745;32020;-42.4;451;-56.155;452;-18.353;452;1.429;3436;;1436;1849;3032;2.761;954.969;48.322;38.45;12.886;1.011;-99.9;0;10
10/09/2018 09:04:31;P614;0;38.79343;15.21574;122;7042;1601.480291;17454;924.763;21104;1489.72118;39351;16.746;32006;-43;451;-56.155;452;-18.353;452;1.429;3423;;1432;1850;3034;2.751;948.133;48.124;38.5;12.894;1.001;-99.9;0;10
10/09/2018 09:04:41;P615;0;38.79343;15.21574;122;7041;1600.502995;17455;924.788;21151;1494.376857;39352;16.746;32027;-42.1;451;-56.155;452;-18.353;452;1.429;3412;;1431;1850;3015;2.742;935.008;48.075;38.5;12.817;0.992;-99.9;0;10
10/09/2018 09:04:51;P616;0;38.79343;15.21574;122;7058;1616.539272;17461;924.936;21247;1503.692616;39358;16.749;32011;-42.8;452;-56.143;452;-18.353;453;1.429;3445;;1430;1850;3016;2.768;935.828;48.025;38.5;12.821;1.017;-99.9;0;10
10/09/2018 09:05:01;P617;0;38.79343;15.21574;122;7054;1612.821912;17457;924.837;21178;1496.899294;39361;16.75;32054;-40.9;451;-56.155;452;-18.353;452;1.429;3547;;1437;1851;3018;2.85;960.164;48.371;38.55;12.829;1.095;-99.9;0;10
10/09/2018 09:05:11;P618;0;38.79343;15.21574;121;7056;1614.582643;17467;925.084;21222;1501.169016;39358;16.749;32021;-42.4;452;-56.143;452;-18.353;452;1.429;3552;;1436;1851;3017;2.854;942.938;48.322;38.55;12.825;1.099;-99.9;0;10
10/09/2018 09:05:21;P619;0;38.79343;15.21574;121;7067;1624.95591;17471;925.183;21246;1503.498477;39358;16.749;32028;-42.1;452;-56.143;452;-18.353;452;1.429;3508;;1434;1851;3018;2.819;942.664;48.223;38.55;12.829;1.065;-99.9;0;10
10/09/2018 09:05:31;P620;0;38.79343;15.21574;121;7049;1608.127713;17475;925.281;21269;1505.828307;39359;16.749;32017;-42.6;452;-56.143;453;-18.349;453;1.429;3409;;1434;1852;3017;2.74;941.844;48.223;38.6;12.825;0.99;-99.9;0;10
10/09/2018 09:05:41;P621;0;38.79343;15.21574;121;7053;1611.843823;17473;925.232;21346;1513.208542;39353;16.747;32016;-42.6;452;-56.143;452;-18.353;453;1.429;3423;;1429;1851;3002;2.751;962.625;47.975;38.55;12.764;1.001;-99.9;0;10
10/09/2018 09:05:51;P622;0;38.79343;15.21574;121;7059;1617.517689;17473;925.232;21455;1523.702651;39355;16.747;32014;-42.7;452;-56.143;453;-18.349;453;1.429;3412;;1426;1852;3003;2.742;941.297;47.827;38.6;12.768;0.992;-99.9;0;10
10/09/2018 09:06:01;P623;0;38.79343;15.21574;121;7077;1634.357257;17479;925.38;21632;1541.015035;39357;16.748;32012;-42.8;452;-56.143;452;-18.353;453;1.429;3479;;1426;1852;3004;2.796;942.664;47.827;38.6;12.772;1.043;-99.9;0;10
10/09/2018 09:06:11;P624;0;38.79343;15.21574;121;7085;1642.00056;17485;925.528;21772;1554.451284;39362;16.751;32011;-42.8;452;-56.143;453;-18.349;453;1.429;3550;;1426;1853;3014;2.852;953.328;47.827;38.65;12.813;1.097;-99.9;0;10
10/09/2018 09:06:21;P625;0;38.79343;15.21574;121;7071;1628.872363;17485;925.528;21900;1566.925148;39364;16.752;32004;-43.1;452;-56.143;453;-18.349;453;1.429;3444;;1430;1854;3019;2.768;940.203;48.025;38.7;12.833;1.017;-99.9;0;10
10/09/2018 09:06:31;P626;0;38.79343;15.21574;121;7046;1605.194638;17483;925.479;21840;1561.076669;39367;16.753;31985;-44;452;-56.143;453;-18.349;453;1.429;3441;;1429;1853;3019;2.765;956.609;47.975;38.65;12.833;1.014;-99.9;0;10
10/09/2018 09:06:41;P627;0;38.79343;15.21574;121;7067;1624.95591;17472;925.207;21799;1557.179013;39370;16.755;32005;-43.1;452;-56.143;453;-18.349;453;1.429;3437;;1427;1854;3020;2.762;934.188;47.876;38.7;12.837;1.011;-99.9;0;10
10/09/2018 09:06:51;P628;0;38.79343;15.21574;121;7080;1637.296488;17468;925.109;21792;1556.399609;39375;16.757;31984;-44;452;-56.143;452;-18.353;453;1.429;3550;;1428;1855;3019;2.852;942.117;47.926;38.75;12.833;1.097;-99.9;0;10
10/09/2018 09:07:01;P629;0;38.79343;15.21574;121;7052;1610.865804;17472;925.207;21713;1548.802636;39377;16.758;31996;-43.5;452;-56.143;453;-18.349;453;1.429;3411;;1424;1855;3021;2.741;942.117;47.728;38.75;12.841;0.992;-99.9;0;10
10/09/2018 09:07:11;P630;0;38.79343;15.21574;121;7051;1609.887853;17473;925.232;21551;1533.0371;39380;16.76;31982;-44.1;452;-56.143;453;-18.349;453;1.429;3559;;1424;1855;3020;2.859;952.234;47.728;38.75;12.837;1.104;-99.9;0;10
10/09/2018 09:07:21;P631;0;38.79343;15.21574;121;7060;1618.496176;17474;925.257;21494;1527.591276;39383;16.761;32016;-42.6;453;-56.131;453;-18.349;453;1.429;3468;;1425;1856;3033;2.787;943.211;47.778;38.8;12.89;1.035;-99.9;0;10
10/09/2018 09:07:31;P632;0;38.79343;15.21574;121;7057;1615.560923;17467;925.084;21381;1516.51143;39387;16.763;32000;-43.3;453;-56.131;453;-18.349;453;1.429;3514;;1424;1857;3033;2.823;941.023;47.728;38.85;12.89;1.07;-99.9;0;10
10/09/2018 09:07:41;P633;0;38.79343;15.21574;121;7041;1600.502995;17465;925.035;21287;1507.575922;39391;16.765;32010;-42.9;453;-56.131;453;-18.349;453;1.429;3421;;1421;1857;3032;2.749;962.898;47.579;38.85;12.886;0.999;-99.9;0;10
10/09/2018 09:07:51;P634;0;38.79343;15.21574;121;7048;1607.149953;17463;924.985;21338;1512.4315;39392;16.766;32018;-42.5;453;-56.131;453;-18.349;453;1.429;3415;;1422;1857;3017;2.744;941.57;47.629;38.85;12.825;0.995;-99.9;0;10
10/09/2018 09:08:01;P635;0;38.79343;15.21574;121;7043;1602.457656;17467;925.084;21274;1506.216648;39395;16.767;32010;-42.9;453;-56.131;453;-18.349;453;1.429;3537;;1420;1857;3017;2.842;959.891;47.53;38.85;12.825;1.087;-99.9;0;10
10/09/2018 09:08:11;P636;0;38.79343;15.21574;121;7034;1593.859182;17473;925.232;21252;1504.0809;39398;16.769;32009;-42.9;453;-56.131;453;-18.349;453;1.429;3427;;1418;1858;3017;2.754;940.477;47.431;38.9;12.825;1.004;-99.9;0;10
10/09/2018 09:08:21;P637;0;38.79343;15.21574;121;7016;1577.068198;17479;925.38;21147;1493.988828;39403;16.771;32009;-42.9;453;-56.131;453;-18.349;454;1.429;3437;;1422;1858;3018;2.762;959.344;47.629;38.9;12.829;1.011;-99.9;0;10
10/09/2018 09:08:31;P638;0;38.79343;15.21574;121;7001;1562.830961;17480;925.405;21033;1482.934272;39407;16.773;32029;-42;453;-56.131;453;-18.349;454;1.429;3417;;1425;1858;3006;2.746;933.641;47.778;38.9;12.78;0.996;-99.9;0;10
10/09/2018 09:08:41;P639;0;38.79343;15.21574;121;6994;1556.399609;17479;925.38;20999;1479.638891;39411;16.775;32014;-42.7;453;-56.131;453;-18.349;454;1.429;3547;;1424;1858;3004;2.85;945.672;47.728;38.9;12.772;1.095;-99.9;0;10
10/09/2018 09:08:51;P640;0;38.79343;15.21574;121;6977;1540.431134;17485;925.528;20844;1464.721864;39416;16.777;32001;-43.3;453;-56.131;453;-18.349;454;1.429;3395;;1421;1858;3003;2.728;942.938;47.579;38.9;12.768;0.979;-99.9;0;10
10/09/2018 09:09:01;P641;0;38.79343;15.21574;121;6964;1528.17466;17490;925.652;20756;1456.204507;39417;16.778;32017;-42.6;453;-56.131;453;-18.349;454;1.429;3438;;1421;1859;3005;2.763;952.508;47.579;38.95;12.776;1.012;-99.9;0;10
10/09/2018 09:09:11;P642;0;38.79343;15.21574;121;6981;1544.129571;17492;925.701;20753;1455.817469;39417;16.778;32006;-43;453;-56.131;454;-18.344;454;1.429;3488;;1415;1860;3005;2.803;950.594;47.283;39;12.776;1.05;-99.9;0;10
10/09/2018 09:09:21;P643;0;38.79343;15.21574;121;6978;1541.404315;17491;925.677;20723;1452.914999;39419;16.779;32012;-42.8;453;-56.131;454;-18.344;454;1.429;3434;;1413;1860;3019;2.76;941.297;47.183;39;12.833;1.009;-99.9;0;10
10/09/2018 09:09:31;P644;0;38.79343;15.21574;121;6999;1561.076669;17487;925.578;20778;1458.333394;39417;16.778;32002;-43.2;453;-56.131;454;-18.344;454;1.429;3440;;1409;1859;3018;2.764;957.156;46.986;38.95;12.829;1.014;-99.9;0;10
10/09/2018 09:09:41;P645;0;38.79343;15.21574;121;6997;1559.127708;17485;925.528;20836;1463.947359;39415;16.777;31983;-44.1;453;-56.131;453;-18.349;454;1.429;3452;;1405;1861;3020;2.774;939.109;46.787;39.05;12.837;1.023;-99.9;0;10
10/09/2018 09:09:51;P646;0;38.79343;15.21574;121;7005;1566.73016;17472;925.207;20964;1476.15046;39412;16.775;31993;-43.6;453;-56.131;454;-18.344;454;1.429;3479;;1404;1860;3019;2.796;942.117;46.738;39;12.833;1.043;-99.9;0;10
10/09/2018 09:10:01;P647;0;38.79343;15.21574;121;7029;1589.171319;17480;925.405;21130;1492.242823;39409;16.774;31982;-44.1;453;-56.131;454;-18.344;454;1.429;3439;;1400;1863;3032;2.764;957.156;46.54;39.15;12.886;1.013;-99.9;0;10
10/09/2018 09:10:11;P648;0;38.79343;15.21574;121;7014;1575.11705;17485;925.528;21113;1490.690992;39409;16.774;32004;-43.1;453;-56.131;454;-18.344;454;1.429;3429;;1395;1863;3034;2.756;933.094;46.292;39.15;12.894;1.005;-99.9;0;10
10/09/2018 09:10:21;P649;0;38.79343;15.21574;121;7017;1577.848733;17479;925.38;20989;1478.669801;39412;16.775;32009;-42.9;454;-56.119;454;-18.344;454;1.429;3542;;1392;1862;3035;2.846;944.852;46.144;39.1;12.898;1.091;-99.9;0;10
10/09/2018 09:10:31;P650;0;38.79343;15.21574;121;7048;1607.149953;17464;925.01;21060;1485.454761;39408;16.773;31999;-43.3;453;-56.131;454;-18.344;454;1.429;3441;;1391;1863;3033;2.765;956.609;46.095;39.15;12.89;1.014;-99.9;0;10
10/09/2018 09:10:41;P651;0;38.79343;15.21574;121;7056;1614.582643;17467;925.084;21139;1493.2128;39403;16.771;31992;-43.7;453;-56.131;454;-18.344;454;1.429;3546;;1391;1865;3034;2.849;960.711;46.095;39.25;12.894;1.094;-99.9;0;10
10/09/2018 09:10:51;P652;0;38.79343;15.21574;121;7028;1588.194877;17468;925.109;21239;1502.916078;39400;16.77;32016;-42.6;454;-56.119;454;-18.344;455;1.429;3406;;1384;1864;3015;2.737;953.328;45.748;39.2;12.817;0.988;-99.9;0;10
10/09/2018 09:11:01;P653;0;38.79343;15.21574;121;7045;1604.217083;17466;925.059;21319;1510.489076;39403;16.771;32009;-42.9;454;-56.119;454;-18.344;454;1.429;3465;;1380;1863;3017;2.784;940.203;45.55;39.15;12.825;1.033;-99.9;0;10
10/09/2018 09:11:11;P654;0;38.79343;15.215738;121;7066;1623.97697;17474;925.257;21344;1513.014278;39410;16.774;32011;-42.8;454;-56.119;454;-18.344;455;1.429;3393;;1382;1863;3017;2.727;942.664;45.649;39.15;12.825;0.978;-99.9;0;10
10/09/2018 09:11:21;P655;0;38.79343;15.215738;121;7070;1627.893146;17479;925.38;21404;1518.84333;39412;16.775;32026;-42.2;454;-56.119;454;-18.344;455;1.429;3423;;1384;1865;3018;2.751;932.82;45.748;39.25;12.829;1.001;-99.9;0;10
10/09/2018 09:11:31;P656;0;38.79343;15.21574;121;7085;1642.00056;17486;925.553;21561;1534.009783;39412;16.775;32020;-42.4;454;-56.119;454;-18.344;455;1.429;3430;;1385;1864;3003;2.756;939.93;45.798;39.2;12.768;1.006;-99.9;0;10
10/09/2018 09:11:41;P657;0;38.79343;15.21574;121;7103;1659.066314;17486;925.553;21726;1549.97114;39411;16.775;32020;-42.4;454;-56.119;454;-18.344;455;1.429;3429;;1384;1864;3003;2.756;946.492;45.748;39.2;12.768;1.005;-99.9;0;10
10/09/2018 09:11:51;P658;0;38.79343;15.21574;121;7113;1668.491014;17487;925.578;21908;1567.705126;39408;16.773;31996;-43.5;454;-56.119;454;-18.344;455;1.429;3509;;1382;1864;3005;2.819;943.484;45.649;39.2;12.776;1.066;-99.9;0;10
10/09/2018 09:12:01;P659;0;38.79343;15.21574;120;7131;1685.589934;17490;925.652;21901;1567.120138;39407;16.773;31996;-43.5;454;-56.119;455;-18.34;455;1.429;3431;;1379;1866;3004;2.757;948.406;45.5;39.3;12.772;1.007;-99.9;0;10
10/09/2018 09:12:11;P660;0;38.79343;15.21574;120;7130;1684.606653;17495;925.775;21931;1570.045316;39408;16.773;31991;-43.7;454;-56.119;454;-18.344;455;1.429;3538;;1376;1864;3006;2.843;945.125;45.352;39.2;12.78;1.088;-99.9;0;10
10/09/2018 09:12:21;P661;0;38.79343;15.21574;120;7093;1649.648103;17496;925.8;21776;1554.840928;39407;16.773;31986;-43.9;454;-56.119;454;-18.344;455;1.429;3443;;1378;1865;3017;2.767;957.156;45.451;39.25;12.825;1.016;-99.9;0;10
10/09/2018 09:12:31;P662;0;38.79343;15.21574;120;7093;1649.648103;17498;925.849;21740;1551.334514;39398;16.769;31986;-43.9;454;-56.119;455;-18.34;455;1.429;3535;;1371;1867;3020;2.84;960.164;45.104;39.35;12.837;1.086;-99.9;0;10
10/09/2018 09:12:41;P663;0;38.79343;15.21574;120;7100;1656.122428;17501;925.924;21905;1567.510127;39393;16.766;31989;-43.8;454;-56.119;454;-18.344;455;1.429;3408;;1369;1867;3019;2.739;956.062;45.006;39.35;12.833;0.989;-99.9;0;10
10/09/2018 09:12:51;P664;0;38.79343;15.21574;120;7100;1656.122428;17485;925.528;21921;1569.07019;39392;16.766;31982;-44.1;454;-56.119;455;-18.34;455;1.429;3481;;1371;1867;3020;2.797;945.125;45.104;39.35;12.837;1.045;-99.9;0;10
10/09/2018 09:13:01;P665;0;38.79343;15.21574;120;7110;1665.545096;17486;925.553;21896;1566.535174;39391;16.765;31999;-43.3;454;-56.119;454;-18.344;455;1.429;3405;;1368;1867;3032;2.736;943.484;44.956;39.35;12.886;0.987;-99.9;0;10
10/09/2018 09:13:11;P666;0;38.79343;15.21574;120;7101;1657.103653;17487;925.578;21950;1571.800712;39385;16.762;31986;-43.9;454;-56.119;455;-18.34;455;1.429;3454;;1366;1867;3034;2.776;936.102;44.857;39.35;12.894;1.024;-99.9;0;10
10/09/2018 09:13:21;P667;0;38.79343;15.21574;120;7104;1659.851458;17472;925.207;21873;1564.390513;39379;16.759;31994;-43.6;454;-56.119;455;-18.34;455;1.429;3408;;1361;1868;3034;2.739;942.938;44.61;39.4;12.894;0.989;-99.9;0;10
10/09/2018 09:13:31;P668;0;38.79343;15.21574;120;7105;1660.83295;17471;925.183;21846;1561.66141;39374;16.757;31993;-43.6;454;-56.119;455;-18.34;455;1.429;3490;;1356;1869;3035;2.804;952.234;44.362;39.45;12.898;1.052;-99.9;0;10
10/09/2018 09:13:41;P669;0;38.79343;15.21574;120;7140;1694.049102;17474;925.257;21917;1568.680158;39370;16.755;31985;-44;454;-56.119;454;-18.344;455;1.429;3411;;1354;1868;3034;2.741;962.352;44.263;39.4;12.894;0.992;-99.9;0;10
10/09/2018 09:13:51;P670;0;38.79343;15.21574;120;7141;1695.03307;17471;925.183;21913;1568.290137;39370;16.755;32004;-43.1;454;-56.119;455;-18.34;455;1.429;3524;;1353;1870;3034;2.831;961.531;44.214;39.5;12.894;1.078;-99.9;0;10
10/09/2018 09:14:01;P671;0;38.79343;15.21574;120;7128;1682.640306;17474;925.257;22005;1577.263328;39367;16.753;32001;-43.3;454;-56.119;455;-18.34;455;1.429;3425;;1349;1870;3017;2.752;962.078;44.015;39.5;12.825;1.002;-99.9;0;10
10/09/2018 09:14:11;P672;0;38.79343;15.21574;120;7144;1697.788565;17475;925.281;22159;1592.101051;39367;16.753;32007;-43;454;-56.119;455;-18.34;455;1.429;3558;;1351;1869;3018;2.859;953.328;44.114;39.45;12.829;1.103;-99.9;0;10
10/09/2018 09:14:21;P673;0;38.79343;15.21574;120;7136;1690.310676;17484;925.504;22176;1593.859182;39370;16.755;31999;-43.3;454;-56.119;455;-18.34;455;1.429;3433;;1350;1870;3019;2.759;953.055;44.065;39.5;12.833;1.008;-99.9;0;10
10/09/2018 09:14:31;P674;0;38.79343;15.21574;120;7123;1677.922237;17490;925.652;22049;1581.556858;39373;16.756;31999;-43.3;454;-56.119;455;-18.34;456;1.429;3526;;1346;1869;3003;2.833;947.586;43.867;39.45;12.768;1.079;-99.9;0;10
10/09/2018 09:14:41;P675;0;38.79343;15.215738;120;7097;1653.375372;17483;925.479;21761;1553.47722;39378;16.759;31992;-43.7;455;-56.107;455;-18.34;455;1.429;3413;;1347;1869;3003;2.743;936.375;43.917;39.45;12.768;0.993;-99.9;0;10
10/09/2018 09:14:51;P676;0;38.79343;15.21574;120;7067;1624.95591;17491;925.677;21516;1529.730463;39381;16.76;31994;-43.6;455;-56.107;455;-18.34;456;1.429;3412;;1346;1869;3004;2.742;941.023;43.867;39.45;12.772;0.992;-99.9;0;10
10/09/2018 09:15:01;P677;0;38.79343;15.215738;120;7075;1632.594019;17497;925.825;21462;1524.480293;39377;16.758;32002;-43.2;454;-56.119;455;-18.34;455;1.429;3447;;1348;1870;3005;2.77;936.922;43.966;39.5;12.776;1.019;-99.9;0;10
10/09/2018 09:15:11;P678;0;38.79343;15.215738;120;7057;1615.560923;17496;925.8;21375;1515.928513;39376;16.758;31984;-44;455;-56.107;455;-18.34;456;1.429;3422;;1343;1870;3005;2.75;962.078;43.718;39.5;12.776;1;-99.9;0;10
10/09/2018 09:15:21;P679;0;38.79343;15.215738;120;7035;1594.836017;17499;925.874;21235;1502.527824;39380;16.76;31995;-43.5;455;-56.107;455;-18.34;456;1.429;3559;;1340;1871;3006;2.859;948.953;43.57;39.55;12.78;1.104;-99.9;0;10
10/09/2018 09:15:31;P680;0;38.79343;15.215738;119;7026;1586.437451;17498;925.849;21142;1493.406803;39384;16.762;31975;-44.4;455;-56.107;455;-18.34;456;1.429;3424;;1340;1871;3020;2.752;950.867;43.57;39.55;12.837;1.002;-99.9;0;10
10/09/2018 09:15:41;P681;0;38.79343;15.215738;119;7014;1575.11705;17501;925.924;21068;1486.230382;39387;16.763;31980;-44.2;454;-56.119;455;-18.34;455;1.429;3465;;1341;1873;3019;2.784;941.023;43.619;39.65;12.833;1.033;-99.9;0;10
10/09/2018 09:15:51;P682;0;38.79343;15.215738;119;7011;1572.385892;17490;925.652;21020;1481.577262;39390;16.765;31984;-44;455;-56.107;455;-18.34;455;1.429;3442;;1340;1871;3020;2.766;935.555;43.57;39.55;12.837;1.015;-99.9;0;10
10/09/2018 09:16:01;P683;0;38.79343;15.215738;119;7001;1562.830961;17483;925.479;20873;1467.432945;39391;16.765;31983;-44.1;454;-56.119;455;-18.34;456;1.429;3406;;1340;1873;3034;2.737;952.508;43.57;39.65;12.894;0.988;-99.9;0;10
10/09/2018 09:16:11;P684;0;38.79343;15.215738;119;7002;1563.805661;17487;925.578;20819;1462.20487;39394;16.767;31985;-44;455;-56.107;455;-18.34;456;1.429;3546;;1339;1873;3035;2.849;962.078;43.521;39.65;12.898;1.094;-99.9;0;10
10/09/2018 09:16:21;P685;0;38.79343;15.215738;119;7002;1563.805661;17476;925.306;20829;1463.172895;39393;16.766;31978;-44.3;455;-56.107;455;-18.34;456;1.429;3436;;1339;1873;3034;2.761;953.602;43.521;39.65;12.894;1.011;-99.9;0;10
10/09/2018 09:16:31;P686;0;38.79343;15.21574;119;6996;1558.153327;17472;925.207;20792;1459.688297;39393;16.766;31988;-43.8;454;-56.119;455;-18.34;455;1.429;3434;;1336;1873;3035;2.76;941.297;43.372;39.65;12.898;1.009;-99.9;0;10
10/09/2018 09:16:41;P687;0;38.79343;15.21574;119;6943;1508.546909;17479;925.38;20808;1461.236908;39395;16.767;31980;-44.2;454;-56.119;455;-18.34;456;1.429;3504;;1336;1874;3034;2.815;960.164;43.372;39.7;12.894;1.062;-99.9;0;10
10/09/2018 09:16:51;P688;0;38.79343;15.215738;119;6958;1522.536267;17475;925.281;20792;1459.688297;39396;16.768;32006;-43;455;-56.107;455;-18.34;456;1.429;3436;;1335;1874;3035;2.761;955.242;43.322;39.7;12.898;1.011;-99.9;0;10
10/09/2018 09:17:01;P689;0;38.79343;15.215738;119;6977;1540.431134;17474;925.257;20787;1459.10761;39396;16.768;31993;-43.6;455;-56.107;455;-18.34;455;1.429;3488;;1336;1875;3018;2.803;942.664;43.372;39.75;12.829;1.05;-99.9;0;10
10/09/2018 09:17:11;P690;0;38.79343;15.215738;119;6992;1554.451284;17476;925.306;20813;1461.624085;39396;16.768;31993;-43.6;455;-56.107;455;-18.34;456;1.429;3432;;1331;1874;3017;2.758;933.641;43.125;39.7;12.825;1.008;-99.9;0;10
10/09/2018 09:17:21;P691;0;38.79343;15.21574;119;6992;1554.451284;17482;925.454;20826;1462.979285;39397;16.768;32025;-42.2;455;-56.107;455;-18.34;456;1.429;3418;;1329;1874;3018;2.747;957.977;43.026;39.7;12.829;0.997;-99.9;0;10
10/09/2018 09:17:31;P692;0;38.79343;15.21574;119;7002;1563.805661;17490;925.652;20732;1453.882427;39398;16.769;32007;-43;454;-56.119;455;-18.34;456;1.429;3455;;1328;1875;3002;2.776;940.203;42.976;39.75;12.764;1.025;-99.9;0;10
10/09/2018 09:17:41;P693;0;38.79343;15.21574;119;7014;1575.11705;17487;925.578;20656;1446.531528;39400;16.77;32008;-43;455;-56.107;455;-18.34;456;1.429;3437;;1326;1874;3003;2.762;938.562;42.877;39.7;12.768;1.011;-99.9;0;10
10/09/2018 09:17:51;P694;0;38.79343;15.21574;119;7026;1586.437451;17493;925.726;20663;1447.111732;39403;16.771;31989;-43.8;455;-56.107;455;-18.34;456;1.429;3435;;1326;1875;3003;2.76;954.969;42.877;39.75;12.768;1.01;-99.9;0;10
10/09/2018 09:18:01;P695;0;38.79343;15.21574;119;7012;1573.166169;17502;925.948;20733;1453.882427;39404;16.772;32008;-43;455;-56.107;455;-18.34;456;1.429;3451;;1326;1876;3004;2.773;941.844;42.877;39.8;12.772;1.022;-99.9;0;10
10/09/2018 09:18:11;P696;0;38.79343;15.21574;119;7003;1564.780427;17503;925.973;20681;1448.852479;39407;16.773;31970;-44.6;455;-56.107;456;-18.335;456;1.429;3509;;1328;1876;3005;2.819;959.891;42.976;39.8;12.776;1.066;-99.9;0;10
10/09/2018 09:18:21;P697;0;38.79343;15.215742;118;6989;1551.724073;17501;925.924;20606;1441.697355;39407;16.773;31981;-44.1;455;-56.107;456;-18.335;456;1.429;3439;;1327;1875;3006;2.764;954.148;42.926;39.75;12.78;1.013;-99.9;0;10
10/09/2018 09:18:31;P698;0;38.79343;15.215742;118;6995;1557.179013;17507;926.072;20586;1439.764116;39408;16.773;31957;-45.2;455;-56.107;455;-18.34;456;1.429;3422;;1324;1877;3017;2.75;940.477;42.778;39.85;12.825;1;-99.9;0;10
10/09/2018 09:18:41;P699;0;38.79343;15.215742;118;6978;1541.404315;17504;925.998;20580;1439.184192;39408;16.773;31964;-44.9;455;-56.107;456;-18.335;456;1.429;3527;;1326;1877;3021;2.834;961.258;42.877;39.85;12.841;1.08;-99.9;0;10
10/09/2018 09:18:51;P700;0;38.79343;15.215742;118;7025;1585.461198;17502;925.948;20924;1472.275381;39407;16.773;31970;-44.6;455;-56.107;455;-18.34;456;1.429;3403;;1326;1878;3021;2.735;944.305;42.877;39.9;12.841;0.986;-99.9;0;10
10/09/2018 09:19:01;P701;0;38.79343;15.215742;118;7033;1592.882415;17490;925.652;21151;1494.376857;39409;16.774;31985;-44;455;-56.107;456;-18.335;456;1.429;3418;;1326;1878;3034;2.747;962.898;42.877;39.9;12.894;0.997;-99.9;0;10
10/09/2018 09:19:11;P702;0;38.79343;15.215742;118;7017;1577.848733;17490;925.652;21027;1482.352681;39411;16.775;31990;-43.7;455;-56.107;456;-18.335;456;1.429;3546;;1327;1878;3035;2.849;945.945;42.926;39.9;12.898;1.094;-99.9;0;10
10/09/2018 09:19:21;P703;0;38.79343;15.215742;118;6995;1557.179013;17482;925.454;20950;1474.794068;39414;16.776;31959;-45.1;455;-56.107;455;-18.34;456;1.429;3466;;1328;1878;3033;2.785;939.656;42.976;39.9;12.89;1.033;-99.9;0;10
10/09/2018 09:19:31;P704;0;38.79343;15.215742;118;6994;1556.399609;17475;925.281;20848;1465.109131;39417;16.778;31995;-43.5;455;-56.107;455;-18.34;456;1.429;3437;;1325;1878;3033;2.762;949.773;42.827;39.9;12.89;1.011;-99.9;0;10
10/09/2018 09:19:41;P705;0;38.79343;15.215742;118;7001;1562.830961;17480;925.405;20893;1469.369731;39417;16.778;31984;-44;455;-56.107;455;-18.34;456;1.429;3403;;1327;1879;3035;2.735;948.953;42.926;39.95;12.898;0.986;-99.9;0;10
